"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 15:24:34 CST 2023","Mon Jul 31 15:26:17 CST 2023","102386","","test_10party_mult","Test_multchamet","","","用例62：观众进入主播个人主页",""
"passed","Mon Jul 31 15:41:42 CST 2023","Mon Jul 31 15:41:49 CST 2023","6731","","test_10party_mult","Test_multchamet","","","用例116：观众端群聊页面发送语音",""
"passed","Mon Jul 31 15:28:50 CST 2023","Mon Jul 31 15:28:51 CST 2023","600","","test_10party_mult","Test_multchamet","","","用例68：主播检查是否收到@消息",""
"passed","Mon Jul 31 15:45:28 CST 2023","Mon Jul 31 15:45:31 CST 2023","3233","","test_10party_mult","Test_multchamet","","","用例136：主播端打开交友房背景浮窗",""
"skipped","Mon Jul 31 15:46:53 CST 2023","Mon Jul 31 15:47:07 CST 2023","13423","","test_10party_mult","Test_multchamet","","","用例151：10人交友房观众端打开任务页",""
"passed","Mon Jul 31 15:45:55 CST 2023","Mon Jul 31 15:46:02 CST 2023","6394","","test_10party_mult","Test_multchamet","","","用例143：观众端打开赛车游戏",""
"passed","Mon Jul 31 15:20:29 CST 2023","Mon Jul 31 15:20:31 CST 2023","2111","","test_10party_mult","Test_multchamet","","","用例51：嘉宾查看是否被移出嘉宾位",""
"passed","Mon Jul 31 15:13:03 CST 2023","Mon Jul 31 15:13:06 CST 2023","3204","","test_10party_mult","Test_multchamet","","","用例12：交友房封面包含内容--用户名",""
"passed","Mon Jul 31 15:30:39 CST 2023","Mon Jul 31 15:31:20 CST 2023","40396","","test_10party_mult","Test_multchamet","","","用例71：通过半屏浮窗给主播打视频通话",""
"skipped","Mon Jul 31 15:46:40 CST 2023","Mon Jul 31 15:46:53 CST 2023","13122","","test_10party_mult","Test_multchamet","","","用例150：10人交友房主播端打开任务页",""
"passed","Mon Jul 31 15:34:02 CST 2023","Mon Jul 31 15:34:17 CST 2023","15950","","test_10party_mult","Test_multchamet","","","用例80：主播私聊页面发送chamet表情",""
"passed","Mon Jul 31 15:41:17 CST 2023","Mon Jul 31 15:41:42 CST 2023","24995","","test_10party_mult","Test_multchamet","","","用例114：主播端群聊页面发送google表情",""
"passed","Mon Jul 31 15:35:59 CST 2023","Mon Jul 31 15:35:59 CST 2023","391","","test_10party_mult","Test_multchamet","","","用例93：观众检查是否收到相机照片",""
"passed","Mon Jul 31 15:36:58 CST 2023","Mon Jul 31 15:37:42 CST 2023","43514","","test_10party_mult","Test_multchamet","","","用例99：观众端私聊页面送礼",""
"passed","Mon Jul 31 15:42:04 CST 2023","Mon Jul 31 15:42:19 CST 2023","14304","","test_10party_mult","Test_multchamet","","","用例120：观众端群聊页面发送相册图片",""
"passed","Mon Jul 31 15:24:01 CST 2023","Mon Jul 31 15:24:34 CST 2023","33081","","test_10party_mult","Test_multchamet","","","用例61：观众打开主播个人主页半屏浮窗",""
"passed","Mon Jul 31 15:42:04 CST 2023","Mon Jul 31 15:42:04 CST 2023","268","","test_10party_mult","Test_multchamet","","","用例119：观众端群聊页面检查相册图片",""
"passed","Mon Jul 31 15:17:31 CST 2023","Mon Jul 31 15:17:32 CST 2023","1461","","test_10party_mult","Test_multchamet","","","用例37：主播端查看观众端送礼",""
"passed","Mon Jul 31 15:42:59 CST 2023","Mon Jul 31 15:42:59 CST 2023","705","","test_10party_mult","Test_multchamet","","","用例127：主播群聊页面上麦",""
"passed","Mon Jul 31 15:35:06 CST 2023","Mon Jul 31 15:35:07 CST 2023","1168","","test_10party_mult","Test_multchamet","","","用例86：观众展开私聊页面下拉按钮",""
"passed","Mon Jul 31 15:45:53 CST 2023","Mon Jul 31 15:45:55 CST 2023","1952","","test_10party_mult","Test_multchamet","","","用例142：观众端打开游戏页面查看游戏类型",""
"passed","Mon Jul 31 15:12:57 CST 2023","Mon Jul 31 15:13:00 CST 2023","3425","","test_10party_mult","Test_multchamet","","","用例10：交友房封面包含内容--人数",""
"passed","Mon Jul 31 15:19:12 CST 2023","Mon Jul 31 15:19:23 CST 2023","10598","","test_10party_mult","Test_multchamet","","","用例47：主播端查看嘉宾离开交友位",""
"passed","Mon Jul 31 15:15:41 CST 2023","Mon Jul 31 15:15:42 CST 2023","1380","","test_10party_mult","Test_multchamet","","","用例31：主播不可给自己送礼",""
"passed","Mon Jul 31 15:35:10 CST 2023","Mon Jul 31 15:35:26 CST 2023","16700","","test_10party_mult","Test_multchamet","","","用例88：观众私聊界面发送相册照片",""
"passed","Mon Jul 31 15:12:34 CST 2023","Mon Jul 31 15:12:34 CST 2023","203","","test_10party_mult","Test_multchamet","","","用例4：主播端交友房警告消息检查",""
"passed","Mon Jul 31 15:45:40 CST 2023","Mon Jul 31 15:45:46 CST 2023","6801","","test_10party_mult","Test_multchamet","","","用例140：主播端打开赛车游戏",""
"passed","Mon Jul 31 15:34:42 CST 2023","Mon Jul 31 15:34:42 CST 2023","151","","test_10party_mult","Test_multchamet","","","用例83：主播查看是否收到Facebook表情",""
"passed","Mon Jul 31 15:16:39 CST 2023","Mon Jul 31 15:16:43 CST 2023","3916","","test_10party_mult","Test_multchamet","","","用例35：主播端查看观众端送礼",""
"passed","Mon Jul 31 15:13:00 CST 2023","Mon Jul 31 15:13:03 CST 2023","2671","","test_10party_mult","Test_multchamet","","","用例11：交友房封面包含内容--语言",""
"passed","Mon Jul 31 15:28:51 CST 2023","Mon Jul 31 15:29:25 CST 2023","33859","","test_10party_mult","Test_multchamet","","","用例69：通过半屏浮窗打开举报弹窗",""
"passed","Mon Jul 31 15:45:27 CST 2023","Mon Jul 31 15:45:28 CST 2023","889","","test_10party_mult","Test_multchamet","","","用例135：观众端群聊页面检查送礼消息",""
"passed","Mon Jul 31 15:15:56 CST 2023","Mon Jul 31 15:16:00 CST 2023","4564","","test_10party_mult","Test_multchamet","","","用例33：观众端打开送礼弹窗",""
"passed","Mon Jul 31 15:22:43 CST 2023","Mon Jul 31 15:23:09 CST 2023","26271","","test_10party_mult","Test_multchamet","","","用例55：主播邀请嘉宾上麦",""
"passed","Mon Jul 31 15:23:11 CST 2023","Mon Jul 31 15:23:14 CST 2023","3036","","test_10party_mult","Test_multchamet","","","用例57：主播邀请观众上麦，观众同意上麦",""
"passed","Mon Jul 31 15:35:59 CST 2023","Mon Jul 31 15:36:16 CST 2023","17465","","test_10party_mult","Test_multchamet","","","用例94：观众私聊界面发送相机照片",""
"passed","Mon Jul 31 15:29:25 CST 2023","Mon Jul 31 15:30:39 CST 2023","74309","","test_10party_mult","Test_multchamet","","","用例70：通过半屏浮窗查看主播动态",""
"passed","Mon Jul 31 15:12:53 CST 2023","Mon Jul 31 15:12:57 CST 2023","3231","","test_10party_mult","Test_multchamet","","","用例9：交友房封面包含内容--头像",""
"passed","Mon Jul 31 15:20:31 CST 2023","Mon Jul 31 15:21:53 CST 2023","81894","","test_10party_mult","Test_multchamet","","","用例52：主播在交友位禁言嘉宾",""
"passed","Mon Jul 31 15:14:47 CST 2023","Mon Jul 31 15:14:50 CST 2023","3202","","test_10party_mult","Test_multchamet","","","用例23：主播端查看观众端发言",""
"broken","Mon Jul 31 15:39:51 CST 2023","Mon Jul 31 15:39:52 CST 2023","947","","test_10party_mult","Test_multchamet","","","用例103：观众端查看主播端送礼",""
"passed","Mon Jul 31 15:14:32 CST 2023","Mon Jul 31 15:14:33 CST 2023","1212","","test_10party_mult","Test_multchamet","","","用例17：观众进入交友房进场消息提醒",""
"passed","Mon Jul 31 15:47:23 CST 2023","Mon Jul 31 15:50:37 CST 2023","193923","","test_10party_mult","Test_multchamet","","","用例156：主播退出10人交友房",""
"passed","Mon Jul 31 15:43:28 CST 2023","Mon Jul 31 15:44:24 CST 2023","56564","","test_10party_mult","Test_multchamet","","","用例132：观众端群聊页面送礼",""
